SERVICE_MINILINK,hour,speed
1220028000_011,0,36.589930555555554
1220028000_011,1,39.65428240740741
1220028000_011,2,44.03917824074074
1220028000_011,3,44.846238425925925
1220028000_011,4,41.95613425925926
1220028000_011,5,37.240509259259255
1220028000_011,6,40.04976851851852
1220028000_011,7,40.816550925925924
1220028000_011,8,32.50983796296297
1220028000_011,9,30.964120370370374
1220028000_011,10,29.59375
1220028000_011,11,28.114120370370365
1220028000_011,12,28.134722222222223
1220028000_011,13,27.898611111111112
1220028000_011,14,28.13726851851852
1220028000_011,15,28.17540509259259
1220028000_011,16,28.928182870370367
1220028000_011,17,25.536863425925922
1220028000_011,18,30.516666666666666
1220028000_011,19,33.59583333333333
1220028000_011,20,32.75347222222222
1220028000_011,21,35.28883101851852
1220028000_011,22,32.677893518518516
1220028000_011,23,34.09583333333333
1220028000_012,0,39.42673611111112
1220028000_012,1,41.770949074074075
1220028000_012,2,43.56782407407407
1220028000_012,3,45.54606481481482
1220028000_012,4,47.09826388888889
1220028000_012,5,40.85578703703705
1220028000_012,6,44.97465277777778
1220028000_012,7,42.10885416666667
1220028000_012,8,34.45763888888889
1220028000_012,9,33.9125
1220028000_012,10,31.253009259259255
1220028000_012,11,33.4640625
1220028000_012,12,33.79895833333333
1220028000_012,13,30.888425925925922
1220028000_012,14,30.28420138888889
1220028000_012,15,31.090972222222224
1220028000_012,16,30.596527777777776
1220028000_012,17,30.054861111111112
1220028000_012,18,31.07667824074074
1220028000_012,19,33.33287037037037
1220028000_012,20,33.80879629629629
1220028000_012,21,35.17291666666667
1220028000_012,22,33.97934027777778
1220028000_012,23,30.846122685185183
1220028000_013,0,39.373958333333334
1220028000_013,1,41.411689814814814
1220028000_013,2,43.4541087962963
1220028000_013,3,47.06539351851852
1220028000_013,4,43.95046296296296
1220028000_013,5,45.21377314814814
1220028000_013,6,45.36226851851852
1220028000_013,7,41.34976851851852
1220028000_013,8,34.135995370370374
1220028000_013,9,34.072685185185186
1220028000_013,10,32.82361111111111
1220028000_013,11,34.325
1220028000_013,12,35.04537037037037
1220028000_013,13,32.258969907407405
1220028000_013,14,31.77170138888889
1220028000_013,15,31.932060185185183
1220028000_013,16,31.943692129629632
1220028000_013,17,32.31041666666667
1220028000_013,18,34.38460648148148
1220028000_013,19,35.05474537037037
1220028000_013,20,35.91400462962963
1220028000_013,21,37.38252314814815
1220028000_013,22,35.89207175925925
1220028000_013,23,34.411574074074075
1220028000_014,0,37.795312499999994
1220028000_014,1,38.93200231481481
1220028000_014,2,41.37795138888888
1220028000_014,3,45.500115740740746
1220028000_014,4,46.5285300925926
1220028000_014,5,42.478125000000006
1220028000_014,6,42.26116898148148
1220028000_014,7,41.54704861111111
1220028000_014,8,35.985358796296296
1220028000_014,9,33.21875
1220028000_014,10,32.47708333333333
1220028000_014,11,31.781944444444445
1220028000_014,12,31.902256944444446
1220028000_014,13,31.142708333333335
1220028000_014,14,29.764756944444443
1220028000_014,15,29.213252314814813
1220028000_014,16,29.172569444444445
1220028000_014,17,30.099305555555556
1220028000_014,18,33.33032407407408
1220028000_014,19,34.868402777777774
1220028000_014,20,35.9634837962963
1220028000_014,21,34.711921296296296
1220028000_014,22,32.744560185185186
1220028000_014,23,35.411458333333336
1220028000_015,0,38.34166666666667
1220028000_015,1,39.33912037037037
1220028000_015,2,45.039988425925934
1220028000_015,3,40.80185185185186
1220028000_015,4,39.46921296296296
1220028000_015,5,43.8099537037037
1220028000_015,6,44.83593749999999
1220028000_015,7,39.96452546296296
1220028000_015,8,33.719733796296296
1220028000_015,9,30.795370370370367
1220028000_015,10,30.867361111111112
1220028000_015,11,29.657465277777778
1220028000_015,12,29.122222222222224
1220028000_015,13,28.29861111111111
1220028000_015,14,26.42361111111111
1220028000_015,15,26.754166666666666
1220028000_015,16,25.598148148148145
1220028000_015,17,25.87488425925926
1220028000_015,18,28.714930555555554
1220028000_015,19,33.28518518518519
1220028000_015,20,34.77528935185185
1220028000_015,21,32.74646990740741
1220028000_015,22,31.721469907407407
1220028000_015,23,32.106886574074075
1220028000_016,0,39.92523148148148
1220028000_016,1,40.40862268518519
1220028000_016,2,46.18084490740741
1220028000_016,3,43.53443287037037
1220028000_016,4,42.651909722222214
1220028000_016,5,43.4625
1220028000_016,6,41.30810185185186
1220028000_016,7,42.590509259259264
1220028000_016,8,36.49375
1220028000_016,9,34.6125
1220028000_016,10,32.388888888888886
1220028000_016,11,28.902430555555554
1220028000_016,12,32.19560185185185
1220028000_016,13,30.77702546296296
1220028000_016,14,27.146527777777777
1220028000_016,15,26.577314814814812
1220028000_016,16,28.031307870370366
1220028000_016,17,26.560879629629632
1220028000_016,18,29.14594907407408
1220028000_016,19,32.652199074074076
1220028000_016,20,34.27146990740741
1220028000_016,21,32.818518518518516
1220028000_016,22,29.784027777777776
1220028000_016,23,30.333738425925926
1220028000_017,0,36.51186342592593
1220028000_017,1,38.84444444444444
1220028000_017,2,46.81261574074075
1220028000_017,3,43.99976851851853
1220028000_017,4,44.96122685185185
1220028000_017,5,42.98234953703703
1220028000_017,6,44.178009259259255
1220028000_017,7,43.91840277777777
1220028000_017,8,36.6917824074074
1220028000_017,9,33.98107638888889
1220028000_017,10,34.34959490740741
1220028000_017,11,31.268287037037034
1220028000_017,12,32.874652777777776
1220028000_017,13,33.34704861111111
1220028000_017,14,27.795196759259262
1220028000_017,15,27.711921296296296
1220028000_017,16,29.0125
1220028000_017,17,26.464467592592595
1220028000_017,18,30.085821759259264
1220028000_017,19,32.39421296296295
1220028000_017,20,35.09050925925926
1220028000_017,21,33.42534722222222
1220028000_017,22,32.91591435185185
1220028000_017,23,28.615335648148143
1220028000_018,0,34.50625
1220028000_018,1,40.25630787037038
1220028000_018,2,46.38871527777778
1220028000_018,3,40.01851851851851
1220028000_018,4,42.94930555555556
1220028000_018,5,42.876967592592585
1220028000_018,6,48.53888888888889
1220028000_018,7,44.120891203703714
1220028000_018,8,39.57876157407407
1220028000_018,9,38.2875
1220028000_018,10,35.985416666666666
1220028000_018,11,35.07361111111111
1220028000_018,12,36.110416666666666
1220028000_018,13,35.57731481481482
1220028000_018,14,33.248437499999994
1220028000_018,15,31.844675925925923
1220028000_018,16,30.12685185185185
1220028000_018,17,29.121932870370372
1220028000_018,18,31.92934027777778
1220028000_018,19,32.53825231481481
1220028000_018,20,36.86284722222222
1220028000_018,21,36.68032407407408
1220028000_018,22,33.07042824074074
1220028000_018,23,24.94403935185185
1220028000_019,0,36.714699074074076
1220028000_019,1,37.48582175925927
1220028000_019,2,47.715393518518525
1220028000_019,3,49.92662037037038
1220028000_019,4,48.61006944444444
1220028000_019,5,48.00173611111112
1220028000_019,6,50.55254629629629
1220028000_019,7,48.50486111111111
1220028000_019,8,41.11724537037038
1220028000_019,9,39.16412037037037
1220028000_019,10,38.53321759259259
1220028000_019,11,36.82997685185185
1220028000_019,12,40.80121527777778
1220028000_019,13,38.725347222222226
1220028000_019,14,33.16603009259259
1220028000_019,15,35.35081018518519
1220028000_019,16,34.70873842592593
1220028000_019,17,34.36076388888889
1220028000_019,18,34.49178240740741
1220028000_019,19,36.63362268518518
1220028000_019,20,38.38917824074073
1220028000_019,21,35.24722222222222
1220028000_019,22,35.663831018518515
1220028000_019,23,28.210995370370366
1220028000_020,0,34.98975694444444
1220028000_020,1,40.12876157407407
1220028000_020,2,47.017071759259245
1220028000_020,3,48.923263888888876
1220028000_020,4,48.94537037037037
1220028000_020,5,50.63391203703704
1220028000_020,6,54.3619212962963
1220028000_020,7,48.79918981481481
1220028000_020,8,42.11001157407407
1220028000_020,9,40.5837962962963
1220028000_020,10,37.60868055555556
1220028000_020,11,36.018692129629635
1220028000_020,12,40.5876736111111
1220028000_020,13,36.64704861111111
1220028000_020,14,33.9546875
1220028000_020,15,32.80810185185185
1220028000_020,16,34.30034722222222
1220028000_020,17,34.34762731481481
1220028000_020,18,36.826620370370364
1220028000_020,19,37.82118055555556
1220028000_020,20,39.04050925925926
1220028000_020,21,38.50219907407407
1220028000_020,22,35.66053240740741
1220028000_020,23,27.659432870370374
1220028000_021,0,33.92482638888889
1220028000_021,1,38.204745370370375
1220028000_021,2,47.91128472222222
1220028000_021,3,54.24027777777778
1220028000_021,4,49.608333333333334
1220028000_021,5,50.193807870370364
1220028000_021,6,48.9207175925926
1220028000_021,7,47.958506944444444
1220028000_021,8,42.08113425925926
1220028000_021,9,37.15358796296296
1220028000_021,10,34.54467592592592
1220028000_021,11,34.45023148148148
1220028000_021,12,37.785185185185185
1220028000_021,13,34.2123263888889
1220028000_021,14,31.94259259259259
1220028000_021,15,32.157407407407405
1220028000_021,16,34.26215277777778
1220028000_021,17,34.446527777777774
1220028000_021,18,37.05804398148148
1220028000_021,19,37.93263888888889
1220028000_021,20,38.95885416666667
1220028000_021,21,38.25549768518518
1220028000_021,22,37.88078703703703
1220028000_021,23,28.88391203703704
1220028000_022,0,35.01603009259259
1220028000_022,1,36.4896412037037
1220028000_022,2,46.34126157407407
1220028000_022,3,45.86371527777778
1220028000_022,4,52.1441550925926
1220028000_022,5,53.04282407407407
1220028000_022,6,48.4154513888889
1220028000_022,7,47.97418981481482
1220028000_022,8,41.020254629629626
1220028000_022,9,36.287962962962965
1220028000_022,10,33.26516203703704
1220028000_022,11,31.70625
1220028000_022,12,35.90069444444444
1220028000_022,13,30.712962962962962
1220028000_022,14,28.909606481481482
1220028000_022,15,29.719618055555557
1220028000_022,16,30.278125
1220028000_022,17,31.787152777777777
1220028000_022,18,36.37054398148149
1220028000_022,19,36.7375
1220028000_022,20,37.4855324074074
1220028000_022,21,35.73564814814815
1220028000_022,22,35.01869212962963
1220028000_022,23,25.870949074074076
1220028000_023,0,30.578182870370373
1220028000_023,1,36.493692129629636
1220028000_023,2,44.57447916666668
1220028000_023,3,47.21006944444446
1220028000_023,4,49.53981481481482
1220028000_023,5,52.40324074074074
1220028000_023,6,48.78414351851851
1220028000_023,7,43.491203703703704
1220028000_023,8,37.873263888888886
1220028000_023,9,31.881944444444443
1220028000_023,10,27.786631944444444
1220028000_023,11,25.64201388888889
1220028000_023,12,31.089583333333334
1220028000_023,13,28.2875
1220028000_023,14,25.486689814814813
1220028000_023,15,25.363541666666666
1220028000_023,16,27.04722222222222
1220028000_023,17,28.88865740740741
1220028000_023,18,33.452083333333334
1220028000_023,19,32.872627314814814
1220028000_023,20,38.50185185185185
1220028000_023,21,35.40324074074074
1220028000_023,22,35.178009259259255
1220028000_023,23,24.22459490740741
1220028000_024,0,29.55625
1220028000_024,1,35.72986111111111
1220028000_024,2,40.24976851851852
1220028000_024,3,47.454166666666666
1220028000_024,4,44.75856481481481
1220028000_024,5,52.404976851851856
1220028000_024,6,48.1545138888889
1220028000_024,7,42.559432870370365
1220028000_024,8,36.06099537037038
1220028000_024,9,28.911168981481485
1220028000_024,10,22.707175925925927
1220028000_024,11,22.476388888888888
1220028000_024,12,23.457291666666666
1220028000_024,13,22.152951388888887
1220028000_024,14,20.45138888888889
1220028000_024,15,22.130555555555556
1220028000_024,16,23.993055555555557
1220028000_024,17,26.57517361111111
1220028000_024,18,28.35393518518519
1220028000_024,19,29.609548611111112
1220028000_024,20,35.980381944444446
1220028000_024,21,35.52783564814815
1220028000_024,22,32.24265046296296
1220028000_024,23,23.31215277777778
1220028000_025,0,27.78871527777778
1220028000_025,1,31.518750000000004
1220028000_025,2,37.759346064814814
1220028000_025,3,47.561516203703704
1220028000_025,4,47.98234953703703
1220028000_025,5,48.00949074074072
1220028000_025,6,50.5794560185185
