SERVICE_MINILINK,time,speed
1220028000_006,5,30.874493634259263
1220028000_006,6,31.552039930555555
1220028000_007,0,32.79296875
1220028000_007,1,32.444516782407405
1220028000_007,2,31.210431134259263
1220028000_007,3,31.79087094907407
1220028000_007,4,31.91196469907407
1220028000_007,5,33.17578125
1220028000_007,6,33.70461516203704
1220028000_008,0,33.795833333333334
1220028000_008,1,33.74645543981481
1220028000_008,2,33.47764756944445
1220028000_008,3,32.348885995370374
1220028000_008,4,33.22446469907407
1220028000_008,5,34.858796296296305
1220028000_008,6,35.58504050925926
1220028000_009,0,34.62465277777778
1220028000_009,1,34.408347800925924
1220028000_009,2,34.15364583333334
1220028000_009,3,33.618489583333336
1220028000_009,4,33.23625578703704
1220028000_009,5,35.697699652777786
1220028000_009,6,35.73596643518518
1220028000_010,0,34.468359375
1220028000_010,1,32.79311342592592
1220028000_010,2,33.286820023148145
1220028000_010,3,32.76772280092594
1220028000_010,4,33.56597222222222
1220028000_010,5,35.23010706018519
1220028000_010,6,36.23572048611113
1220028000_011,0,33.37274305555555
1220028000_011,1,33.72128182870371
1220028000_011,2,33.30374710648149
1220028000_011,3,33.055700231481474
1220028000_011,4,33.67802372685186
1220028000_011,5,34.42332175925927
1220028000_011,6,35.11009837962963
1220028000_012,0,37.910489004629625
1220028000_012,1,33.445601851851855
1220028000_012,2,35.35460069444444
1220028000_012,3,34.786892361111114
1220028000_012,4,35.50397858796297
1220028000_012,5,37.06785300925927
1220028000_012,6,37.00412326388889
1220028000_013,0,36.76260127314815
1220028000_013,1,36.807870370370374
1220028000_013,2,36.91912615740742
1220028000_013,3,35.58304398148149
1220028000_013,4,36.21831597222222
1220028000_013,5,38.84787326388889
1220028000_013,6,38.446527777777796
1220028000_014,0,34.31772280092592
1220028000_014,1,35.17722800925925
1220028000_014,2,34.26627604166666
1220028000_014,3,33.37702546296296
1220028000_014,4,35.23741319444445
1220028000_014,5,38.67158564814815
1220028000_014,6,38.850752314814834
1220028000_015,0,32.9837962962963
1220028000_015,1,33.83456307870371
1220028000_015,2,31.536385995370374
1220028000_015,3,31.591796875000007
1220028000_015,4,33.18713831018518
1220028000_015,5,36.53074363425926
1220028000_015,6,36.68771701388887
1220028000_016,0,34.11322337962963
1220028000_016,1,34.47547743055554
1220028000_016,2,33.05664062499998
1220028000_016,3,32.22258391203704
1220028000_016,4,33.652560763888886
1220028000_016,5,37.193793402777786
1220028000_016,6,37.59450231481482
1220028000_017,0,35.28093171296297
1220028000_017,1,34.492983217592595
1220028000_017,2,33.65711805555555
1220028000_017,3,33.93410011574074
1220028000_017,4,34.868923611111114
1220028000_017,5,36.60409432870371
1220028000_017,6,37.93138020833332
1220028000_018,0,34.37864583333333
1220028000_018,1,37.25962094907407
1220028000_018,2,35.54730902777777
1220028000_018,3,35.090133101851855
1220028000_018,4,35.88187210648147
1220028000_018,5,37.83246527777778
1220028000_018,6,40.49123263888889
1220028000_019,0,40.08382523148148
1220028000_019,1,38.07653356481481
1220028000_019,2,36.457465277777786
1220028000_019,3,37.64843750000001
1220028000_019,4,38.8833912037037
1220028000_019,5,41.144820601851855
1220028000_019,6,43.37411747685184
1220028000_020,0,39.85551215277778
1220028000_020,1,39.665002893518505
1220028000_020,2,39.35467303240741
1220028000_020,3,36.15494791666667
1220028000_020,4,38.09418402777777
1220028000_020,5,42.30251736111111
1220028000_020,6,43.25652488425927
1220028000_021,0,38.910069444444446
1220028000_021,1,38.115523726851855
1220028000_021,2,38.24110243055556
1220028000_021,3,35.98791956018519
1220028000_021,4,38.15726273148148
1220028000_021,5,42.114583333333336
1220028000_021,6,42.7388310185185
1220028000_022,0,37.4490017361111
1220028000_022,1,36.028862847222214
1220028000_022,2,37.33072916666666
1220028000_022,3,34.68952546296296
1220028000_022,4,36.758897569444436
1220028000_022,5,39.36024305555556
1220028000_022,6,40.739872685185176
1220028000_023,0,35.277821180555556
1220028000_023,1,33.81546585648148
1220028000_023,2,34.47771990740741
1220028000_023,3,31.031973379629626
1220028000_023,4,33.57530381944444
1220028000_023,5,37.771701388888886
1220028000_023,6,38.69801793981482
1220028000_024,0,32.23563368055555
1220028000_024,1,31.55483217592593
1220028000_024,2,31.215784143518515
1220028000_024,3,28.679108796296305
1220028000_024,4,29.429036458333332
1220028000_024,5,36.17650462962964
1220028000_024,6,35.82269965277778
1220028000_025,0,31.25086082175926
1220028000_025,1,28.02437789351852
1220028000_025,2,28.099681712962965
1220028000_025,3,26.798104745370367
1220028000_025,4,26.91225405092593
1220028000_025,5,34.25716145833334
1220028000_025,6,32.46171874999999
1220028000_026,0,28.474363425925922
1220028000_026,1,26.60966435185185
1220028000_026,2,26.55121527777778
1220028000_026,3,23.865089699074073
1220028000_026,4,25.752676504629626
1220028000_026,5,32.110026041666664
1220028000_026,6,30.89036458333333
1220028000_027,0,26.96517650462962
1220028000_027,1,23.70138888888889
1220028000_027,2,24.701533564814817
1220028000_027,3,22.413266782407405
1220028000_027,4,23.476056134259252
1220028000_027,5,30.93641493055555
1220028000_027,6,29.29165219907407
1220028000_028,0,22.98981481481481
1220028000_028,1,21.35394965277778
1220028000_028,2,20.895399305555557
1220028000_028,3,19.294994212962965
1220028000_028,4,18.822916666666668
1220028000_028,5,27.246310763888882
1220028000_028,6,25.269849537037032
1220028000_029,0,19.493561921296298
1220028000_029,1,17.570529513888893
1220028000_029,2,18.47410300925926
1220028000_029,3,15.890552662037035
1220028000_029,4,17.29622395833333
1220028000_029,5,27.04513888888889
1220028000_029,6,21.365133101851853
1220028000_030,0,16.355353009259257
1220028000_030,1,15.146918402777779
1220028000_030,2,15.414424189814817
1220028000_030,3,13.863932291666666
1220028000_030,4,13.90574363425926
1220028000_030,5,22.802951388888886
1220028000_030,6,16.915653935185187
1220028000_031,0,12.147627314814816
1220028000_031,1,11.206235532407408
1220028000_031,2,12.029441550925927
1220028000_031,3,11.842520254629628
1220028000_031,4,11.167317708333334
1220028000_031,5,19.797092013888886
1220028000_031,6,12.90892650462963
1220028000_032,0,10.901808449074073
1220028000_032,1,10.002097800925926
1220028000_032,2,9.41261574074074
1220028000_032,3,9.795645254629628
1220028000_032,4,10.379918981481481
1220028000_032,5,16.548538773148145
1220028000_032,6,9.738151041666669
1220028000_033,0,10.378645833333334
1220028000_033,1,9.387297453703702
1220028000_033,2,10.401331018518519
1220028000_033,3,9.652488425925927
1220028000_033,4,10.316261574074076
1220028000_033,5,16.284360532407405
1220028000_033,6,9.548538773148149
1220028000_034,0,15.71005497685185
1220028000_034,1,14.337745949074076
1220028000_034,2,13.941767939814817
1220028000_034,3,14.433304398148149
1220028000_034,4,14.910517939814817
1220028000_034,5,21.03378182870371
1220028000_034,6,15.700159143518519
1220028000_035,0,20.572323495370366
1220028000_035,1,19.719039351851855
1220028000_035,2,18.89011863425926
1220028000_035,3,19.78153935185186
1220028000_035,4,20.00238715277778
1220028000_035,5,25.74312789351852
1220028000_035,6,24.340017361111112
1220028000_036,0,23.757436342592595
1220028000_036,1,23.060619212962965
1220028000_036,2,23.073206018518523
1220028000_036,3,22.25745081018518
1220028000_036,4,22.78515625
1220028000_036,5,29.68692129629629
1220028000_036,6,28.67526041666667
1220028000_037,0,26.017751736111112
1220028000_037,1,24.972583912037038
1220028000_037,2,25.010778356481477
1220028000_037,3,25.28848379629629
1220028000_037,4,24.041811342592588
1220028000_037,5,31.934172453703695
1220028000_037,6,32.95380497685186
1220028000_038,0,27.89756944444444
1220028000_038,1,25.162254050925924
1220028000_038,2,26.28247974537037
1220028000_038,3,25.346860532407405
1220028000_038,4,25.45001446759259
1220028000_038,5,33.114004629629626
1220028000_038,6,36.24635416666668
1220028000_039,0,28.834924768518515
1220028000_039,1,28.06098090277778
1220028000_039,2,27.706163194444443
1220028000_039,3,26.611328125000004
1220028000_039,4,26.807508680555554
1220028000_039,5,34.40914351851852
1220028000_039,6,38.20659722222223
1220028000_040,0,30.966521990740738
1220028000_040,1,29.017650462962973
1220028000_040,2,27.92730034722222
1220028000_040,3,27.308015046296298
1220028000_040,4,28.07523148148148
1220028000_040,5,36.80324074074074
1220028000_040,6,40.06822916666667
1220028000_041,0,30.463295717592594
1220028000_041,1,29.83926504629629
1220028000_041,2,28.65805844907407
1220028000_041,3,27.60590277777778
1220028000_041,4,29.365813078703695
1220028000_041,5,38.29347511574073
1220028000_041,6,40.69885706018518
1220028000_042,0,30.574059606481484
1220028000_042,1,29.221498842592595
1220028000_042,2,29.54904513888889
1220028000_042,3,28.34642650462963
1220028000_042,4,28.44140625
1220028000_042,5,37.29484953703704
1220028000_042,6,41.37489872685185
1220028000_043,0,29.756235532407405
1220028000_043,1,29.488425925925924
1220028000_043,2,28.03059895833333
1220028000_043,3,27.796657986111107
1220028000_043,4,28.15747974537037
1220028000_043,5,37.77741608796296
1220028000_043,6,41.30552662037036
1220028000_044,0,29.631785300925916
1220028000_044,1,28.066189236111114
1220028000_044,2,27.229745370370377
1220028000_044,3,27.017505787037035
1220028000_044,4,27.46520543981481
1220028000_044,5,37.23046875
1220028000_044,6,42.15283564814815
1220028000_045,0,28.29820601851852
1220028000_045,1,27.032986111111118
1220028000_045,2,26.2734375
1220028000_045,3,25.87391493055555
1220028000_045,4,25.63577835648148
1220028000_045,5,36.034143518518526
1220028000_045,6,40.84136284722222
1220028000_046,0,27.462601273148156
1220028000_046,1,24.62492766203703
1220028000_046,2,25.336154513888886
1220028000_046,3,25.18142361111111
1220028000_046,4,24.81025752314816
1220028000_046,5,35.690538194444436
1220028000_046,6,39.940755208333336
1220028000_047,0,26.52595486111111
1220028000_047,1,23.97829861111111
1220028000_047,2,23.487991898148145
1220028000_047,3,23.19422743055556
1220028000_047,4,23.46657986111111
1220028000_047,5,34.257233796296305
1220028000_047,6,37.57922453703704
1220028000_048,0,23.6691333912037
1220028000_048,1,22.20283564814815
1220028000_048,2,21.875795717592595
1220028000_048,3,21.642433449074073
1220028000_048,4,21.29947916666667
1220028000_048,5,32.94429976851851
1220028000_048,6,36.936096643518525
1220028000_049,0,23.279398148148143
1220028000_049,1,20.411530671296298
1220028000_049,2,20.46795428240741
1220028000_049,3,18.627314814814817
1220028000_049,4,19.75014467592593
1220028000_049,5,32.06011284722222
1220028000_049,6,34.58444733796296
1220028000_050,0,21.100665509259255
1220028000_050,1,18.10843460648148
1220028000_050,2,17.72800925925926
1220028000_050,3,17.894531249999996
1220028000_050,4,17.316550925925927
1220028000_050,5,30.049913194444443
1220028000_050,6,32.59790219907408
1220028000_051,0,19.239525462962963
1220028000_051,1,16.162760416666668
1220028000_051,2,16.890118634259256
1220028000_051,3,15.733362268518517
1220028000_051,4,14.929108796296298
1220028000_051,5,28.237268518518515
1220028000_051,6,29.43112702546297
1220028000_052,0,17.784505208333332
1220028000_052,1,14.574146412037038
1220028000_052,2,15.454716435185183
1220028000_052,3,14.260344328703708
1220028000_052,4,13.526620370370368
1220028000_052,5,25.363715277777782
1220028000_052,6,26.9089699074074
1220028000_053,0,15.640914351851853
1220028000_053,1,13.640552662037036
1220028000_053,2,12.958550347222221
1220028000_053,3,11.707392939814813
1220028000_053,4,12.25679976851852
1220028000_053,5,23.94466145833333
1220028000_053,6,24.95885416666666
1220028000_054,0,13.337991898148147
1220028000_054,1,11.849464699074078
1220028000_054,2,12.005859375
1220028000_054,3,10.825448495370372
1220028000_054,4,10.823567708333336
1220028000_054,5,19.950376157407405
1220028000_054,6,21.657146990740745
1220028000_055,0,12.86697048611111
1220028000_055,1,10.948929398148145
1220028000_055,2,9.861183449074074
1220028000_055,3,10.100477430555554
1220028000_055,4,10.443070023148149
1220028000_055,5,20.495225694444443
1220028000_055,6,18.86453993055556
1220028000_056,0,11.052213541666665
1220028000_056,1,10.265842013888886
1220028000_056,2,9.755570023148149
1220028000_056,3,9.018952546296298
1220028000_056,4,9.247178819444443
1220028000_056,5,17.69820601851852
1220028000_056,6,16.170138888888893
1220028000_057,0,10.26594328703704
1220028000_057,1,9.389612268518517
1220028000_057,2,9.030164930555555
1220028000_057,3,8.348813657407408
1220028000_057,4,9.05128761574074
1220028000_057,5,16.32132523148148
1220028000_057,6,13.258839699074072
1220028000_058,0,10.429296875000002
1220028000_058,1,9.27199074074074
1220028000_058,2,9.792607060185183
1220028000_058,3,10.055627893518519
1220028000_058,4,9.640552662037036
1220028000_058,5,15.363932291666666
1220028000_058,6,12.355844907407409
1220028000_059,0,11.454441550925925
1220028000_059,1,10.167390046296298
1220028000_059,2,10.779658564814813
1220028000_059,3,10.371961805555555
1220028000_059,4,10.453920717592593
1220028000_059,5,15.554325810185187
1220028000_059,6,11.727213541666666
1220028000_060,0,13.419169560185185
1220028000_060,1,13.962745949074069
1220028000_060,2,13.762369791666664
1220028000_060,3,13.56929976851852
1220028000_060,4,13.675491898148149
1220028000_060,5,19.55649594907408
1220028000_060,6,15.226229745370372
1220028000_061,0,19.164525462962963
1220028000_061,1,19.88953993055556
1220028000_061,2,20.62442129629629
1220028000_061,3,19.395978009259252
1220028000_061,4,19.621889467592595
1220028000_061,5,24.571397569444443
1220028000_061,6,22.020847800925928
1220028000_062,0,23.61459780092592
1220028000_062,1,23.611183449074073
1220028000_062,2,24.013816550925927
1220028000_062,3,22.48206018518519
1220028000_062,4,23.483000578703706
1220028000_062,5,31.082826967592602
1220028000_062,6,28.46416377314815
1220028000_063,0,25.616247106481485
1220028000_063,1,24.852792245370374
1220028000_063,2,24.94704861111111
1220028000_063,3,24.13910590277778
1220028000_063,4,24.818142361111104
1220028000_063,5,33.35308159722223
1220028000_063,6,29.748712384259246
1220028100_001,0,22.427517361111107
1220028100_001,1,21.746961805555554
1220028100_001,2,20.743995949074073
1220028100_001,3,19.828052662037038
1220028100_001,4,19.445891203703706
1220028100_001,5,22.84100115740741
1220028100_001,6,24.980541087962965
1220028100_002,0,24.22732928240741
1220028100_002,1,23.002748842592595
1220028100_002,2,23.67484085648148
1220028100_002,3,23.021846064814813
1220028100_002,4,22.42252604166667
1220028100_002,5,25.68438946759259
1220028100_002,6,27.165465856481482
1220028100_003,0,27.722598379629634
1220028100_003,1,25.55750868055556
1220028100_003,2,26.46983506944444
1220028100_003,3,24.383318865740744
1220028100_003,4,23.995008680555557
1220028100_003,5,27.54231770833333
1220028100_003,6,32.14228877314814
1220028100_004,0,29.113151041666665
1220028100_004,1,26.659866898148145
1220028100_004,2,26.795283564814817
1220028100_004,3,26.07168692129629
1220028100_004,4,26.223379629629633
1220028100_004,5,30.206090856481474
1220028100_004,6,35.85614872685185
1220028100_005,0,29.55186631944444
1220028100_005,1,28.65639467592593
1220028100_005,2,28.807146990740744
1220028100_005,3,26.860387731481485
1220028100_005,4,27.710358796296305
1220028100_005,5,31.895905671296298
1220028100_005,6,38.314973958333326
1220028100_006,0,30.562572337962965
1220028100_006,1,28.55967881944444
1220028100_006,2,29.22714120370371
1220028100_006,3,28.068359375
1220028100_006,4,28.159649884259256
1220028100_006,5,33.85040509259258
1220028100_006,6,39.686212384259264
1220028100_007,0,32.15927372685186
1220028100_007,1,30.3671875
1220028100_007,2,29.73394097222222
1220028100_007,3,28.25253182870371
1220028100_007,4,29.033709490740748
1220028100_007,5,34.41572627314816
1220028100_007,6,39.5999710648148
1220028100_008,0,32.32606336805556
1220028100_008,1,30.616391782407405
1220028100_008,2,30.262514467592595
1220028100_008,3,28.307074652777782
1220028100_008,4,28.92874710648148
1220028100_008,5,34.46708622685184
1220028100_008,6,39.66024305555557
1220028100_009,0,31.834751157407407
1220028100_009,1,30.218532986111125
1220028100_009,2,30.207754629629626
1220028100_009,3,28.300708912037035
1220028100_009,4,28.143156828703706
1220028100_009,5,34.29521122685185
1220028100_009,6,39.31270254629629
1220028100_010,0,31.486617476851855
1220028100_010,1,29.997178819444443
1220028100_010,2,29.162398726851848
1220028100_010,3,28.02365451388889
1220028100_010,4,27.87991898148148
1220028100_010,5,33.90060763888889
1220028100_010,6,39.652690972222224
1220028100_011,0,31.011993634259255
1220028100_011,1,29.757740162037035
1220028100_011,2,29.66449652777778
1220028100_011,3,27.51309317129629
1220028100_011,4,27.10669849537037
1220028100_011,5,35.06213831018519
1220028100_011,6,41.412282986111116
1220028100_012,0,32.93425925925926
1220028100_012,1,29.69625289351852
1220028100_012,2,28.404947916666668
1220028100_012,3,27.31257233796296
1220028100_012,4,27.4576099537037
1220028100_012,5,35.22497106481481
1220028100_012,6,40.70648148148148
1220028100_013,0,31.48425925925926
1220028100_013,1,28.944155092592595
1220028100_013,2,28.069155092592595
1220028100_013,3,25.857494212962962
1220028100_013,4,26.532913773148152
1220028100_013,5,35.41644965277779
1220028100_013,6,40.50183738425926
1220028100_014,0,30.697193287037035
1220028100_014,1,27.43829571759259
1220028100_014,2,26.78732638888889
1220028100_014,3,25.40270543981482
1220028100_014,4,24.928457754629633
1220028100_014,5,34.42968749999999
1220028100_014,6,39.95557002314815
1220028100_015,0,30.311458333333327
1220028100_015,1,26.338469328703702
1220028100_015,2,24.692491319444446
1220028100_015,3,23.74739583333333
1220028100_015,4,24.338035300925927
1220028100_015,5,33.59606481481482
1220028100_015,6,38.26987847222221
1220028100_016,0,29.42133969907408
1220028100_016,1,25.04007523148148
1220028100_016,2,23.622034143518512
1220028100_016,3,22.83579282407407
1220028100_016,4,22.31734664351852
1220028100_016,5,33.52756076388889
1220028100_016,6,38.65367476851851
1220028100_017,0,28.625390624999994
1220028100_017,1,24.163049768518515
1220028100_017,2,22.60308159722223
1220028100_017,3,21.5318287037037
1220028100_017,4,22.54398148148148
1220028100_017,5,34.440104166666664
1220028100_017,6,36.47141203703704
1220028100_018,0,26.662630208333333
1220028100_018,1,22.08036747685185
1220028100_018,2,21.31901041666667
1220028100_018,3,19.67252604166667
1220028100_018,4,20.299334490740744
1220028100_018,5,33.67824074074074
1220028100_018,6,34.27097800925927
1220028100_019,0,24.21430844907408
1220028100_019,1,20.239728009259263
1220028100_019,2,19.595052083333332
1220028100_019,3,17.645326967592595
1220028100_019,4,18.62818287037037
1220028100_019,5,32.43265335648149
1220028100_019,6,31.32578125000001
1220028100_020,0,21.747337962962963
1220028100_020,1,17.223090277777775
1220028100_020,2,17.060691550925927
1220028100_020,3,15.059389467592593
1220028100_020,4,16.318938078703706
1220028100_020,5,29.810908564814806
1220028100_020,6,27.529239004629634
1220028100_021,0,18.876056134259258
1220028100_021,1,14.305266203703702
1220028100_021,2,14.228081597222221
1220028100_021,3,11.849030671296298
1220028100_021,4,13.299696180555555
1220028100_021,5,27.532913773148156
1220028100_021,6,24.82291666666666
1220028100_022,0,14.339438657407412
1220028100_022,1,11.75708912037037
1220028100_022,2,11.596281828703702
1220028100_022,3,10.576533564814815
1220028100_022,4,11.386140046296298
1220028100_022,5,25.543981481481485
1220028100_022,6,19.175115740740743
1220028100_023,0,12.61115451388889
1220028100_023,1,9.647858796296296
1220028100_023,2,9.53464988425926
1220028100_023,3,9.382378472222221
1220028100_023,4,9.555338541666666
1220028100_023,5,21.04246238425926
1220028100_023,6,16.41173321759259
1220028100_024,0,9.75765335648148
1220028100_024,1,8.551649305555555
1220028100_024,2,9.309751157407408
1220028100_024,3,8.35177951388889
1220028100_024,4,8.862991898148147
1220028100_024,5,18.909432870370367
1220028100_024,6,13.219169560185188
1220028100_025,0,9.257002314814816
1220028100_025,1,9.076099537037038
1220028100_025,2,9.154947916666666
1220028100_025,3,8.708188657407407
1220028100_025,4,9.023871527777779
1220028100_025,5,16.132089120370367
1220028100_025,6,12.57303240740741
1220028100_026,0,12.50597511574074
1220028100_026,1,12.638671875000002
1220028100_026,2,13.137514467592592
1220028100_026,3,12.027199074074074
1220028100_026,4,11.705729166666666
1220028100_026,5,19.16080729166667
1220028100_026,6,15.582913773148144
1220028100_027,0,16.115234374999996
1220028100_027,1,16.125795717592595
1220028100_027,2,16.811631944444443
1220028100_027,3,16.116319444444443
1220028100_027,4,15.676866319444445
1220028100_027,5,21.85228587962963
1220028100_027,6,19.647583912037035
1220028100_028,0,19.6009837962963
1220028100_028,1,18.959635416666668
1220028100_028,2,19.417607060185187
1220028100_028,3,19.295138888888893
1220028100_028,4,19.457103587962962
1220028100_028,5,26.16572627314815
1220028100_028,6,23.633174189814813
1220028100_029,0,22.81772280092592
1220028100_029,1,22.296296296296298
1220028100_029,2,21.94429976851852
1220028100_029,3,21.85192418981482
1220028100_029,4,21.629484953703706
1220028100_029,5,28.167390046296294
1220028100_029,6,26.588136574074074
1220028100_030,0,25.692115162037037
1220028100_030,1,24.582103587962965
1220028100_030,2,24.553819444444446
1220028100_030,3,24.268952546296294
1220028100_030,4,24.86942997685186
1220028100_030,5,31.113353587962965
1220028100_030,6,30.361501736111112
1220028100_031,0,28.821527777777778
1220028100_031,1,27.062282986111107
1220028100_031,2,27.47446469907407
1220028100_031,3,26.26157407407408
1220028100_031,4,27.307942708333332
1220028100_031,5,31.88831018518518
1220028100_031,6,32.86362847222222
1220028100_032,0,30.86558159722222
1220028100_032,1,28.299551504629626
1220028100_032,2,30.64952256944444
1220028100_032,3,29.46636284722223
1220028100_032,4,29.600911458333332
1220028100_032,5,35.22822627314815
1220028100_032,6,37.351982060185186
1220028100_033,0,33.796947337962955
1220028100_033,1,31.482711226851848
1220028100_033,2,32.206018518518526
1220028100_033,3,30.171368634259263
1220028100_033,4,30.311487268518515
1220028100_033,5,37.71752025462963
1220028100_033,6,40.867968749999996
1220028100_034,0,35.29163773148148
1220028100_034,1,32.259186921296305
1220028100_034,2,33.250795717592595
1220028100_034,3,31.255497685185187
1220028100_034,4,32.38505497685186
1220028100_034,5,37.888888888888886
1220028100_034,6,43.04467592592593
1220028100_035,0,35.493547453703705
1220028100_035,1,32.093460648148145
1220028100_035,2,33.24537037037038
1220028100_035,3,31.62311921296296
1220028100_035,4,31.69524016203704
1220028100_035,5,39.02915219907408
1220028100_035,6,43.78181423611109
1220028100_036,0,35.33263165509259
1220028100_036,1,32.377170138888886
1220028100_036,2,33.70616319444444
1220028100_036,3,31.927662037037035
1220028100_036,4,32.10040509259259
1220028100_036,5,39.23242187500001
1220028100_036,6,43.546209490740736
1220028100_037,0,36.26540798611113
1220028100_037,1,32.712673611111114
1220028100_037,2,32.68026620370371
1220028100_037,3,31.848813657407405
1220028100_037,4,32.30237268518518
1220028100_037,5,38.99233217592591
1220028100_037,6,45.03640046296296
1220028100_038,0,35.379513888888894
1220028100_038,1,32.442129629629626
1220028100_038,2,32.93742766203704
1220028100_038,3,31.986183449074076
1220028100_038,4,31.991102430555557
1220028100_038,5,40.23010706018519
1220028100_038,6,45.88683449074073
1220028100_039,0,34.92463831018519
1220028100_039,1,33.181929976851855
1220028100_039,2,33.12745949074074
1220028100_039,3,30.95789930555555
1220028100_039,4,31.72771990740741
1220028100_039,5,39.81568287037036
1220028100_039,6,45.866145833333334
1220028100_040,0,34.743721064814814
1220028100_040,1,32.0789207175926
1220028100_040,2,32.251157407407405
1220028100_040,3,31.795717592592595
1220028100_040,4,30.475477430555557
1220028100_040,5,39.51634837962962
1220028100_040,6,45.61077835648149
1220028100_041,0,35.10334201388889
1220028100_041,1,32.10525173611111
1220028100_041,2,31.14930555555556
1220028100_041,3,31.073350694444443
1220028100_041,4,30.295428240740737
1220028100_041,5,39.374710648148145
1220028100_041,6,46.473003472222224
1220028100_042,0,34.56550925925926
1220028100_042,1,32.940176504629626
1220028100_042,2,31.874276620370367
1220028100_042,3,31.025462962962973
1220028100_042,4,30.576967592592595
1220028100_042,5,39.04564525462963
1220028100_042,6,46.47138310185186
1220028100_043,0,33.6519386574074
1220028100_043,1,31.697410300925924
1220028100_043,2,31.935329861111118
1220028100_043,3,30.06423611111111
1220028100_043,4,30.4296875
1220028100_043,5,37.21795428240741
1220028100_043,6,47.32672164351853
1220028100_044,0,33.23988715277778
1220028100_044,1,30.895833333333332
1220028100_044,2,30.30258969907407
1220028100_044,3,28.895760995370374
1220028100_044,4,29.53747106481482
1220028100_044,5,37.711154513888886
1220028100_044,6,45.996223958333324
1220028100_045,0,32.602719907407405
1220028100_045,1,29.70601851851852
1220028100_045,2,28.47417534722222
1220028100_045,3,28.581886574074083
1220028100_045,4,29.010127314814806
1220028100_045,5,37.663266782407405
1220028100_045,6,44.828428819444454
1220028100_046,0,32.82391493055556
1220028100_046,1,29.252748842592595
1220028100_046,2,29.630570023148138
1220028100_046,3,27.796875
1220028100_046,4,28.746817129629626
1220028100_046,5,36.131076388888886
1220028100_046,6,43.90635127314817
1220028100_047,0,31.150564236111123
1220028100_047,1,27.265407986111107
1220028100_047,2,27.386212384259263
1220028100_047,3,26.471788194444443
1220028100_047,4,27.179325810185187
1220028100_047,5,35.62528935185186
1220028100_047,6,41.4777488425926
1220028100_048,0,28.593706597222223
1220028100_048,1,25.649884259259263
1220028100_048,2,27.222583912037038
1220028100_048,3,25.733868634259256
1220028100_048,4,26.51707175925926
1220028100_048,5,34.3744212962963
1220028100_048,6,41.335199652777774
1220028100_049,0,27.62391493055556
1220028100_049,1,24.178240740740748
1220028100_049,2,26.080512152777775
1220028100_049,3,23.42158564814815
1220028100_049,4,24.259620949074076
1220028100_049,5,32.53262442129629
1220028100_049,6,38.423553240740745
1220028100_050,0,26.540219907407405
1220028100_050,1,24.139901620370374
1220028100_050,2,23.651475694444443
1220028100_050,3,23.79398148148148
1220028100_050,4,22.549623842592595
1220028100_050,5,30.879484953703713
1220028100_050,6,38.7134837962963
1220028100_051,0,24.898871527777782
1220028100_051,1,21.802662037037038
1220028100_051,2,20.907986111111107
1220028100_051,3,21.077473958333332
1220028100_051,4,21.556640624999996
1220028100_051,5,28.14713541666667
1220028100_051,6,37.70332754629629
1220028100_052,0,23.44855324074074
1220028100_052,1,20.05454282407407
1220028100_052,2,19.509765625
1220028100_052,3,19.610749421296294
1220028100_052,4,18.71672453703704
1220028100_052,5,27.69733796296297
1220028100_052,6,32.7583912037037
1220028100_053,0,20.701475694444447
1220028100_053,1,15.74298321759259
1220028100_053,2,15.828848379629632
1220028100_053,3,15.20261863425926
1220028100_053,4,16.88346354166667
1220028100_053,5,23.58550347222222
1220028100_053,6,29.908362268518516
1220028100_054,0,18.648046875
1220028100_054,1,13.643518518518517
1220028100_054,2,13.577690972222223
1220028100_054,3,12.87427662037037
1220028100_054,4,12.692708333333336
1220028100_054,5,21.633101851851848
1220028100_054,6,25.735980902777783
1220028100_055,0,15.327589699074075
1220028100_055,1,10.509620949074073
1220028100_055,2,10.83933738425926
1220028100_055,3,10.30613425925926
1220028100_055,4,10.413917824074074
1220028100_055,5,18.50491898148148
1220028100_055,6,21.43616898148148
1220028100_056,0,12.99453125
1220028100_056,1,9.200086805555554
1220028100_056,2,8.213541666666666
1220028100_056,3,8.258101851851853
1220028100_056,4,8.201822916666666
1220028100_056,5,14.62029803240741
1220028100_056,6,16.25403645833333
1220028100_057,0,10.768995949074077
1220028100_057,1,6.720920138888888
1220028100_057,2,6.474030671296296
1220028100_057,3,6.295862268518519
1220028100_057,4,6.468388310185186
1220028100_057,5,10.49016203703704
1220028100_057,6,10.38995949074074
1220028100_058,0,7.510648148148148
1220028100_058,1,5.439814814814815
1220028100_058,2,5.118923611111111
1220028100_058,3,4.62745949074074
1220028100_058,4,5.422960069444444
1220028100_058,5,8.292028356481481
1220028100_058,6,8.700000000000001
1220028100_059,0,5.869372106481482
1220028100_059,1,5.638527199074074
1220028100_059,2,5.418619791666666
1220028100_059,3,5.268156828703704
1220028100_059,4,4.981047453703705
1220028100_059,5,6.7915219907407405
1220028100_059,6,6.728747106481482
1220028100_060,0,8.316059027777778
1220028100_060,1,7.199146412037038
1220028100_060,2,6.388961226851852
1220028100_060,3,7.549768518518517
1220028100_060,4,7.895109953703703
1220028100_060,5,8.90502025462963
1220028100_060,6,8.197497106481482
1220028100_061,0,14.42025462962963
1220028100_061,1,15.253182870370372
1220028100_061,2,15.149884259259258
